record_id,status,published_at,sequence,title,original_url,tags,source_dir,tex_files,pdf_files,bib_files,bst_files,local_assets,article_pdf,duplicate_status,duplicate_group,canonical_record_id,duplicate_basis,metadata_match,metadata_score,metadata_candidate_count,metadata_title,metadata_published_at,metadata_sequence,metadata_original_url,metadata_tags,metadata_pdf_files,metadata_evidence,target_slug,math_section,build_engine,author_review,notes
source:b7b22790807c5236,published,2024-01-03T23:20:34+09:00,7,論文メモ：多項式近似,https://concious4410.hatenablog.com/entry/2024/01/03/232034,論文メモ|位相空間|数学|実数に関連する集合論や位相|線形空間,2024/1__10/ar1/poluapprox*,polyapp.tex,polyapp.pdf,papp.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：多項式近似,2024-01-03T23:20:34+09:00,7,https://concious4410.hatenablog.com/entry/2024/01/03/232034,論文メモ|位相空間|数学|実数に関連する集合論や位相|線形空間,polyapp.pdf,PDF filename exact,2024-01-03-07,解析・測度・確率,,approved,
source:14dfa31a110ab958,published,2024-01-03T23:22:54+09:00,8,論文メモ：ボレルの定理・微分係数の逆問題,https://concious4410.hatenablog.com/entry/2024/01/03/232254,解析|論文メモ|数学|実数に関連する集合論や位相,2024/1__10/ar7/Borelthm*,borelthm.tex,borelthm.pdf|dim.pdf,borelthm.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,100.0,1,論文メモ：ボレルの定理・微分係数の逆問題,2024-01-03T23:22:54+09:00,8,https://concious4410.hatenablog.com/entry/2024/01/03/232254,解析|論文メモ|数学|実数に関連する集合論や位相,borelthm.pdf,manually confirmed by original URL,2024-01-03-08,解析・測度・確率,,approved,
source:d2f7247f106390b1,published,2024-01-03T23:26:08+09:00,9,論文メモ：Countable Dense Homogeneity,https://concious4410.hatenablog.com/entry/2024/01/03/232608,論文メモ|数学|位相空間|実数に関連する集合論や位相|可算性,2024/1__10/ar6/cdh*,cdh.tex,cdh.pdf,cdh.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：Countable Dense Homogeneity,2024-01-03T23:26:08+09:00,9,https://concious4410.hatenablog.com/entry/2024/01/03/232608,論文メモ|数学|位相空間|実数に関連する集合論や位相|可算性,cdh.pdf,PDF filename exact,2024-01-03-09,位相・距離・幾何,,approved,
source:34311b0460fb2531,published,2024-01-03T23:29:32+09:00,10,論文メモ：Banach--Mazurの反対側,https://concious4410.hatenablog.com/entry/2024/01/03/232932,論文メモ|位相空間|線形空間|実数に関連する集合論や位相,2024/11__20/ar13/funcsp*,funcsp.tex,funcsp.pdf,funcsp.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：Banach--Mazurの反対側,2024-01-03T23:29:32+09:00,10,https://concious4410.hatenablog.com/entry/2024/01/03/232932,論文メモ|位相空間|線形空間|実数に関連する集合論や位相,funcsp.pdf,PDF filename exact,2024-01-03-10,位相・距離・幾何,,approved,
source:cfa8f38667554ea2,published,2024-01-03T23:31:38+09:00,11,論文メモ：ボレル階層とか,https://concious4410.hatenablog.com/entry/2024/01/03/233138,数学|論文メモ|位相空間|実数に関連する集合論や位相,2024/11__20/ar11/Borelset*,bobo5.tex,bobo5.pdf,bobo5.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：ボレル階層とか,2024-01-03T23:31:38+09:00,11,https://concious4410.hatenablog.com/entry/2024/01/03/233138,数学|論文メモ|位相空間|実数に関連する集合論や位相,bobo5.pdf,PDF filename exact,2024-01-03-11,位相・距離・幾何,,approved,
source:a5bb7b1f33711dca,published,2024-01-03T23:34:19+09:00,12,論文メモ：Bing,https://concious4410.hatenablog.com/entry/2024/01/03/233419,数学|位相空間|論文メモ,2024/11__20/ar19/Bingsp*,Bingsp.tex,Bingsp.pdf,Bingsp.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：Bing,2024-01-03T23:34:19+09:00,12,https://concious4410.hatenablog.com/entry/2024/01/03/233419,数学|位相空間|論文メモ,Bingsp.pdf,PDF filename exact,2024-01-03-12,位相・距離・幾何,,approved,
source:a298a986e3250a36,published,2024-01-03T23:35:45+09:00,13,論文メモ：位相的フォドアの補題,https://concious4410.hatenablog.com/entry/2024/01/03/233545,数学|位相空間|論文メモ|集合論,2024/1__10/ar10/Fodortop*,fodortop.tex,fodortop.pdf,fodortop.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：位相的フォドアの補題,2024-01-03T23:35:45+09:00,13,https://concious4410.hatenablog.com/entry/2024/01/03/233545,数学|位相空間|論文メモ|集合論,fodortop.pdf,PDF filename exact,2024-01-03-13,位相・距離・幾何,,approved,
source:cf64c604eec5ba35,published,2024-01-03T23:37:48+09:00,14,論文メモ：不動点定理，主にCaristiの,https://concious4410.hatenablog.com/entry/2024/01/03/233748,論文メモ|数学|解析|位相空間|不動点定理,2024/1__10/ar4/fixed*,fixed.tex,fixed.pdf,fixed.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：不動点定理，主にCaristiの,2024-01-03T23:37:48+09:00,14,https://concious4410.hatenablog.com/entry/2024/01/03/233748,論文メモ|数学|解析|位相空間|不動点定理,fixed.pdf,PDF filename exact,2024-01-03-14,解析・測度・確率,,approved,
source:2bfd4e1ebbac2e5a,published,2024-01-03T23:39:57+09:00,15,論文メモ：カントール集合？,https://concious4410.hatenablog.com/entry/2024/01/03/233957,論文メモ|解析|位相空間|数学|僕のお気に入り|カントール|実数に関連する集合論や位相,2024/21__30/ar26/CantorSet*,cantorset.tex,cantorset.pdf,cantorset.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：カントール集合？,2024-01-03T23:39:57+09:00,15,https://concious4410.hatenablog.com/entry/2024/01/03/233957,論文メモ|解析|位相空間|数学|僕のお気に入り|カントール|実数に関連する集合論や位相,cantorset.pdf,PDF filename exact,2024-01-03-15,位相・距離・幾何,,approved,
source:fdec34ad04708d10,published,2024-01-03T23:41:38+09:00,16,論文メモ：simple proof,https://concious4410.hatenablog.com/entry/2024/01/03/234138,論文メモ|数学|解析|位相空間,2024/21__30/ar24/simple*,simple.tex,simple.pdf,simple.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：simple proof,2024-01-03T23:41:38+09:00,16,https://concious4410.hatenablog.com/entry/2024/01/03/234138,論文メモ|数学|解析|位相空間,simple.pdf,PDF filename exact,2024-01-03-16,解析・測度・確率,,approved,
source:b9ff4fb1e553f41a,published,2024-01-03T23:43:27+09:00,17,論文メモ：不動点定理とゲーム理論？,https://concious4410.hatenablog.com/entry/2024/01/03/234327,論文メモ|解析|数学|不動点定理,2024/1__10/ar8/gameth*,gameth.tex,gameth.pdf,gameth.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：不動点定理とゲーム理論？,2024-01-03T23:43:27+09:00,17,https://concious4410.hatenablog.com/entry/2024/01/03/234327,論文メモ|解析|数学|不動点定理,gameth.pdf,PDF filename exact,2024-01-03-17,解析・測度・確率,,approved,
source:d3b7b7cf16c8114e,published,2024-01-03T23:45:46+09:00,18,論文メモ：可分性と直積,https://concious4410.hatenablog.com/entry/2024/01/03/234546,論文メモ|数学|位相空間|集合論|可算性,2024/1__10/ar5/separableprod*,sepprod.tex,sepprod.pdf,sepprod.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：可分性と直積,2024-01-03T23:45:46+09:00,18,https://concious4410.hatenablog.com/entry/2024/01/03/234546,論文メモ|数学|位相空間|集合論|可算性,sepprod.pdf,PDF filename exact,2024-01-03-18,位相・距離・幾何,,approved,
source:6ac5ed273e50f578,published,2024-01-03T23:47:29+09:00,19,論文メモ：ペアノ微分,https://concious4410.hatenablog.com/entry/2024/01/03/234729,論文メモ|解析|数学,2024/1__10/ar9/peanodiff*,pd.tex,pd.pdf,pd.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：ペアノ微分,2024-01-03T23:47:29+09:00,19,https://concious4410.hatenablog.com/entry/2024/01/03/234729,論文メモ|解析|数学,pd.pdf,PDF filename exact,2024-01-03-19,解析・測度・確率,,approved,
source:1598136fab2cb84e,published,2024-01-03T23:51:00+09:00,20,論文メモ：なにこれ？,https://concious4410.hatenablog.com/entry/2024/01/03/235100,数学|論文メモ|すべて,2024/11__20/ar14/hatena*,hatena.tex,hatena.pdf,hatena.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：なにこれ？,2024-01-03T23:51:00+09:00,20,https://concious4410.hatenablog.com/entry/2024/01/03/235100,数学|論文メモ|すべて,hatena.pdf,PDF filename exact,2024-01-03-20,位相・距離・幾何,,approved,
source:4448ff02b009ca26,published,2024-01-03T23:53:38+09:00,21,論文メモ：その他もろもろ，層とか位相群の帰納極限とか,https://concious4410.hatenablog.com/entry/2024/01/03/235338,論文メモ|数学|すべて,2024/21__30/ar23/kurenai*,kurenai.tex,kurenai.pdf,kurenai.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：その他もろもろ，層とか位相群の帰納極限とか,2024-01-03T23:53:38+09:00,21,https://concious4410.hatenablog.com/entry/2024/01/03/235338,論文メモ|数学|すべて,kurenai.pdf,PDF filename exact,2024-01-03-21,位相・距離・幾何,,approved,
source:3c10f52e7db1c21c,published,2024-01-03T23:59:14+09:00,22,論文メモ：ハール測度,https://concious4410.hatenablog.com/entry/2024/01/03/235914,論文メモ|解析|位相空間|数学|測度論,2024/21__30/ar27/Haar*,haar.tex,haar.pdf,haar.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：ハール測度,2024-01-03T23:59:14+09:00,22,https://concious4410.hatenablog.com/entry/2024/01/03/235914,論文メモ|解析|位相空間|数学|測度論,haar.pdf,PDF filename exact,2024-01-03-22,解析・測度・確率,,approved,
source:46a9befc8799430b,published,2024-01-04T00:01:05+09:00,1,論文メモ：変数変換公式とか？,https://concious4410.hatenablog.com/entry/2024/01/04/000105,論文メモ|解析|数学,2024/11__20/ar18/henkan*,henkan.tex,henkan.pdf,henkan.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：変数変換公式とか？,2024-01-04T00:01:05+09:00,1,https://concious4410.hatenablog.com/entry/2024/01/04/000105,論文メモ|解析|数学,henkan.pdf,PDF filename exact,2024-01-04-01,解析・測度・確率,,approved,
source:4097c9ad7641c91c,published,2024-01-04T00:03:37+09:00,2,論文メモ：ティーチェ・ウリゾーン?,https://concious4410.hatenablog.com/entry/2024/01/04/000337,論文メモ|位相空間|数学|ウリゾーン,2024/21__30/ar25/TU*,TU.tex,TU.pdf,TU.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：ティーチェ・ウリゾーン?,2024-01-04T00:03:37+09:00,2,https://concious4410.hatenablog.com/entry/2024/01/04/000337,論文メモ|位相空間|数学|ウリゾーン,TU.pdf,PDF filename exact,2024-01-04-02,位相・距離・幾何,,approved,
source:046867a7529a4f5c,published,2024-01-04T00:06:26+09:00,3,論文メモ：同相写像の構成,https://concious4410.hatenablog.com/entry/2024/01/04/000626,論文メモ|位相空間|数学,2024/11__20/ar17/homconst*,homeoc.tex,homeoc.pdf,homeoc.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：同相写像の構成,2024-01-04T00:06:26+09:00,3,https://concious4410.hatenablog.com/entry/2024/01/04/000626,論文メモ|位相空間|数学,homeoc.pdf,PDF filename exact,2024-01-04-03,位相・距離・幾何,,approved,
source:f2dfca08542c557a,published,2024-01-04T00:08:10+09:00,4,論文メモ：同相写像の拡張,https://concious4410.hatenablog.com/entry/2024/01/04/000810,位相空間|数学|論文メモ,2024/11__20/ar12/homeoext*,homeoe.tex,homeoe.pdf,homeoe.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：同相写像の拡張,2024-01-04T00:08:10+09:00,4,https://concious4410.hatenablog.com/entry/2024/01/04/000810,位相空間|数学|論文メモ,homeoe.pdf,PDF filename exact,2024-01-04-04,位相・距離・幾何,,approved,
source:10e63859fee2bde3,published,2024-01-04T00:12:09+09:00,5,論文メモ：ノンジャンル,https://concious4410.hatenablog.com/entry/2024/01/04/001209,僕のお気に入り|論文メモ|すべて|数学,2024/21__30/ar28/sonota*,sonota.tex,sonota.pdf,sonota.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：ノンジャンル,2024-01-04T00:12:09+09:00,5,https://concious4410.hatenablog.com/entry/2024/01/04/001209,僕のお気に入り|論文メモ|すべて|数学,sonota.pdf,PDF filename exact,2024-01-04-05,その他,,approved,
source:e68d0de68c475165,published,2024-01-04T00:14:50+09:00,6,論文メモ：大きい帰納次元,https://concious4410.hatenablog.com/entry/2024/01/04/001450,論文メモ|次元論|数学|位相空間,2024/31__40/ar36/dim*,dim.tex,dim.pdf,dimdim.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：大きい帰納次元,2024-01-04T00:14:50+09:00,6,https://concious4410.hatenablog.com/entry/2024/01/04/001450,論文メモ|次元論|数学|位相空間,dim.pdf,PDF filename exact; year disambiguation,2024-01-04-06,位相・距離・幾何,,approved,
source:4da672784d9f3873,published,2024-01-04T16:24:26+09:00,7,論文メモ：エルデシュ的な話：代数？,https://concious4410.hatenablog.com/entry/2024/01/04/162426,数学|論文メモ|位相空間|代数|実数に関連する集合論や位相,2024/11__20/ar20/Eralg*,eralg.tex,eralg.pdf,eralg.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：エルデシュ的な話：代数？,2024-01-04T16:24:26+09:00,7,https://concious4410.hatenablog.com/entry/2024/01/04/162426,数学|論文メモ|位相空間|代数|実数に関連する集合論や位相,eralg.pdf,PDF filename exact,2024-01-04-07,代数・組合せ,,approved,
source:13e9ed32ff7d0e59,published,2024-01-04T16:25:53+09:00,8,論文メモ：エルデシュ的な話：分割?,https://concious4410.hatenablog.com/entry/2024/01/04/162553,数学|論文メモ|位相空間|集合論,2024/21__30/ar21/Erpartition*,partition.tex,partition.pdf,partition.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：エルデシュ的な話：分割?,2024-01-04T16:25:53+09:00,8,https://concious4410.hatenablog.com/entry/2024/01/04/162553,数学|論文メモ|位相空間|集合論,partition.pdf,PDF filename exact,2024-01-04-08,代数・組合せ,,approved,
source:6b0c159a712cdc63,published,2024-01-04T16:27:33+09:00,9,論文メモ：エルデシュ的な話：普遍空間？,https://concious4410.hatenablog.com/entry/2024/01/04/162733,数学|論文メモ|位相空間,2024/11__20/ar16/Eruniv*,Eruniv.tex,Eruniv.pdf,Eruniv.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：エルデシュ的な話：普遍空間？,2024-01-04T16:27:33+09:00,9,https://concious4410.hatenablog.com/entry/2024/01/04/162733,数学|論文メモ|位相空間,Eruniv.pdf,PDF filename exact,2024-01-04-09,位相・距離・幾何,,approved,
source:86501735dd38200c,published,2024-01-04T16:30:18+09:00,10,論文メモ：ガチガチ空間,https://concious4410.hatenablog.com/entry/2024/01/04/163018,論文メモ|数学|位相空間|線形空間,2024/1__10/ar3/rigidspace*,rrr.tex,rrr.pdf,rrr.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：ガチガチ空間,2024-01-04T16:30:18+09:00,10,https://concious4410.hatenablog.com/entry/2024/01/04/163018,論文メモ|数学|位相空間|線形空間,rrr.pdf,PDF filename exact,2024-01-04-10,位相・距離・幾何,,approved,
source:49807619fa6999fb,published,2024-01-04T16:32:50+09:00,11,論文メモ：n-cardinality,https://concious4410.hatenablog.com/entry/2024/01/04/163250,論文メモ|数学|位相空間|実数に関連する集合論や位相,2024/1__10/ar2/prpr*,pr.tex,pr.pdf,prpr.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：n-cardinality,2024-01-04T16:32:50+09:00,11,https://concious4410.hatenablog.com/entry/2024/01/04/163250,論文メモ|数学|位相空間|実数に関連する集合論や位相,pr.pdf,PDF filename exact,2024-01-04-11,位相・距離・幾何,,approved,
source:e48918130453a36e,published,2024-01-04T16:37:37+09:00,12,論文メモ：複素関数論基礎論発展編,https://concious4410.hatenablog.com/entry/2024/01/04/163737,論文メモ|解析|位相空間|僕のお気に入り|複素解析,2024/21__30/ar22/complexa*,complexa.tex,complexa.pdf,complexa.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：複素関数論基礎論発展編,2024-01-04T16:37:37+09:00,12,https://concious4410.hatenablog.com/entry/2024/01/04/163737,論文メモ|解析|位相空間|僕のお気に入り|複素解析,complexa.pdf,PDF filename exact,2024-01-04-12,解析・測度・確率,,approved,
source:916e154347058734,published,2024-01-08T00:54:26+09:00,1,二次元以上の球面の基本群,https://concious4410.hatenablog.com/entry/2024/01/08/005426,数学|反例|位相空間|代数的トポロジー|サードの定理,2024/41__50/ar44/SphereAvoid,SphereAvoid.tex,Figures.pdf|SphereAvoid.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,二次元以上の球面の基本群：全射を回避する話,2024-01-08T00:54:26+09:00,1,https://concious4410.hatenablog.com/entry/2024/01/08/005426,数学|反例|位相空間|代数的トポロジー|サードの定理,SphereAvoid.pdf,confirmed original_url,2024-01-08-01,位相・距離・幾何,platex,legacy_unrecorded,
source:368f1abfaddbdc4d,published,2024-01-13T10:49:59+09:00,1,CW複体のパラコンパクト性,https://concious4410.hatenablog.com/entry/2024/01/13/104959,パラコンパクトネス|数学|論文メモ|位相空間|代数的トポロジー,2024/41__50/ar42/CWcomplex,CWcomplex.tex,CWcomplex.pdf,cw.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,100.0,1,CW複体のパラコンパクト性,2024-01-13T10:49:59+09:00,1,https://concious4410.hatenablog.com/entry/2024/01/13/104959,パラコンパクトネス|数学|論文メモ|位相空間|代数的トポロジー,CWcomplex.pdf,confirmed original_url,2024-01-13-01,位相・距離・幾何,platex,legacy_unrecorded,
source:9903d4f69b57fdb4,published,2024-01-20T17:58:09+09:00,1,論文メモ：Noble,https://concious4410.hatenablog.com/entry/2024/01/20/175809,コンパクトネス|位相空間|数学|論文メモ,2024/31__40/ar31/noble*,noble.tex,noble.pdf,noble.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：Noble,2024-01-20T17:58:09+09:00,1,https://concious4410.hatenablog.com/entry/2024/01/20/175809,コンパクトネス|位相空間|数学|論文メモ,noble.pdf,PDF filename exact,2024-01-20-01,位相・距離・幾何,,approved,
source:ef793fe5c8f8a106,published,2024-01-20T17:59:17+09:00,2,論文メモ：連結空間,https://concious4410.hatenablog.com/entry/2024/01/20/175917,位相空間|数学|論文メモ|連結空間,2024/31__40/ar32/connected*,connected.tex,connected.pdf,connected.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：連結空間,2024-01-20T17:59:17+09:00,2,https://concious4410.hatenablog.com/entry/2024/01/20/175917,位相空間|数学|論文メモ|連結空間,connected.pdf,PDF filename exact,2024-01-20-02,位相・距離・幾何,,approved,
source:ea92417089e4e7e8,published,2024-01-20T18:00:53+09:00,3,論文メモ：アルハンゲルスキー,https://concious4410.hatenablog.com/entry/2024/01/20/180053,論文メモ|位相空間|集合論,2024/31__40/ar33/Arinq*,Arinq.tex,Arinq.pdf,Arinq.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：アルハンゲルスキー,2024-01-20T18:00:53+09:00,3,https://concious4410.hatenablog.com/entry/2024/01/20/180053,論文メモ|位相空間|集合論,Arinq.pdf,PDF filename exact,2024-01-20-03,位相・距離・幾何,,approved,
source:d4dd28fa32dd135c,published,2024-01-20T18:02:30+09:00,4,論文メモ：サードの定理,https://concious4410.hatenablog.com/entry/2024/01/20/180230,僕のお気に入り|論文メモ|解析|サードの定理,2024/21__30/ar30/Sardthm1*,sard1.tex,sard1.pdf,sard1.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：サードの定理,2024-01-20T18:02:30+09:00,4,https://concious4410.hatenablog.com/entry/2024/01/20/180230,僕のお気に入り|論文メモ|解析|サードの定理,sard1.pdf,PDF filename exact,2024-01-20-04,解析・測度・確率,,approved,
source:a2d87cf6a7b45070,published,2024-01-23T20:15:58+09:00,1,距離化可能定理part3:花井--森田・ストーンの定理,https://concious4410.hatenablog.com/entry/2024/01/23/201558,パラコンパクトネス|位相空間|僕のお気に入り|数学|距離化可能定理|固有写像,2024/41__50/ar43/HnaiMoritaStone/present1,MHS.tex,MHS.pdf,MHS.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,距離化可能定理part3:花井--森田・ストーンの定理,2024-01-23T20:15:58+09:00,1,https://concious4410.hatenablog.com/entry/2024/01/23/201558,パラコンパクトネス|位相空間|僕のお気に入り|数学|距離化可能定理|固有写像,MHS.pdf,PDF filename exact,2024-01-23-01,位相・距離・幾何,,approved,
source:1617d295ede3f06d,published,2024-01-27T14:47:38+09:00,1,ベールの範疇定理,https://concious4410.hatenablog.com/entry/2024/01/27/144738,ベール空間|距離空間|局所コンパクト|数学|位相空間|完全正則空間,2024/41__50/ar41/Bairecategorytheorem/present1,Bairecatthm.tex,Bairecatthm.pdf,bb.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,ベールの範疇定理,2024-01-27T14:47:38+09:00,1,https://concious4410.hatenablog.com/entry/2024/01/27/144738,ベール空間|距離空間|局所コンパクト|数学|位相空間|完全正則空間,Bairecatthm.pdf,PDF filename exact,2024-01-27-01,位相・距離・幾何,,approved,
source:d80a162ad3d634d0,published,2024-01-30T22:17:27+09:00,1,論文メモ：不連続関数,https://concious4410.hatenablog.com/entry/2024/01/30/221727,,2024/21__30/ar29/disconti*,dicontinuousfunc.tex,dicontinuousfunc.pdf,disdis.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,論文メモ：不連続関数,2024-01-30T22:17:27+09:00,1,https://concious4410.hatenablog.com/entry/2024/01/30/221727,,dicontinuousfunc.pdf,PDF filename exact,2024-01-30-01,解析・測度・確率,,approved,
article:d6d0c985d3c311c4,published,2024-07-21T10:03:48+09:00,1,ユークリッド空間内の星型領域はその全体に微分同相である．,https://concious4410.hatenablog.com/entry/2024/07/21/100348,距離空間|数学|多様体論,MyBlog/2024/星型微分同相,StarDiffeo.tex,StarDiffeo.pdf,star.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,100.0,1,ユークリッド空間内の星型領域はその全体に微分同相である．,2024-07-21T10:03:48+09:00,1,https://concious4410.hatenablog.com/entry/2024/07/21/100348,距離空間|数学|多様体論,StarDiffeo.pdf,MT export article inventory; no linked local source,2024-07-21-01,位相・距離・幾何,,approved,StarDiffeoの現行TeX・PDFと使用中のBibTeX・BSTを候補登録。補助PDF三件は移行対象外。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
article:6cec7e651ababa2f,published,2024-12-01T21:39:48+09:00,1,クラークソンの不等式(未完成),https://concious4410.hatenablog.com/entry/2024/12/01/213948,複素解析|解析|線形空間,MyBlog/2024/クラークソン2024,clakson.tex,clakson.pdf,cl.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,100.0,1,クラークソンの不等式(未完成),2024-12-01T21:39:48+09:00,1,https://concious4410.hatenablog.com/entry/2024/12/01/213948,複素解析|解析|線形空間,clakson.pdf,MT export article inventory; no linked local source,2024-12-01-01,解析・測度・確率,,approved,2024年フォルダの現行TeX・PDFと使用中のBibTeX・BSTを候補登録。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
source:18edcbef85c9adfb,skipped,,,present0,,,2024/41__50/ar43/HnaiMoritaStone/past/present0,MHS.tex,MHS.pdf,MHS.bib,myplaindoidoi.bst,tex_pdf,linked,unique,,,,exact,98.0,1,距離化可能定理part3:花井--森田・ストーンの定理,2024-01-23T20:15:58+09:00,1,https://concious4410.hatenablog.com/entry/2024/01/23/201558,パラコンパクトネス|位相空間|僕のお気に入り|数学|距離化可能定理|固有写像,MHS.pdf,PDF filename exact,,,,not_applicable,公開済み記事 2024-01-23-01 に対応する別版・別保存フォルダ。独立記事としては移行しない。
published:2025-12-28-01,published,2025-12-28T19:26:38+09:00,1,児玉永見のゼロ集合に関する演習問題について,https://concious4410.hatenablog.com/entry/2025/12/28/192638,数学|完全正則空間|位相空間,,,,,,none,linked,unique,,,,exact,100.0,1,児玉永見のゼロ集合に関する演習問題について,2025-12-28T19:26:38+09:00,1,https://concious4410.hatenablog.com/entry/2025/12/28/192638,数学|完全正則空間|位相空間,zerozero.pdf,confirmed original_url,2025-12-28-01,位相・距離・幾何,platex,legacy_unrecorded,Myblogstr内の原稿候補とはSHA-256で自動対応できませんでした。
article:2ac4598ca7f0e75f,published,2026-03-09T14:59:33+09:00,1,族正規と写像の拡張,https://concious4410.hatenablog.com/entry/2026/03/09/145933,ウリゾーン|正規空間|距離空間|数学|位相空間,MyBlog/2026/collnor,collnor.tex,collnor.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,族正規と写像の拡張,2026-03-09T14:59:33+09:00,1,https://concious4410.hatenablog.com/entry/2026/03/09/145933,ウリゾーン|正規空間|距離空間|数学|位相空間,collnor.pdf,MT export article inventory; no linked local source,2026-03-09-01,位相・距離・幾何,,approved,2026年フォルダのTeX・PDFを候補登録。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
article:1cf489c8d8f6376c,published,2026-03-11T11:24:26+09:00,1,完全写像をpullbackで記述する，圏を知らぬ私が．,https://concious4410.hatenablog.com/entry/2026/03/11/112426,コンパクトネス|完全正則空間|固有写像|位相空間|数学|断片ではないもの,MyBlog/2026/perfectmap/body3,permap.tex,permap.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,完全写像をpullbackで記述する，圏を知らぬ私が．,2026-03-11T11:24:26+09:00,1,https://concious4410.hatenablog.com/entry/2026/03/11/112426,コンパクトネス|完全正則空間|固有写像|位相空間|数学|断片ではないもの,permap.pdf,MT export article inventory; no linked local source,2026-03-11-01,位相・距離・幾何,,approved,旧版を除外して現行body3のTeX・PDFを候補登録。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
article:9a5e45293fd3b0cb,published,2026-03-18T18:12:05+09:00,1,バナッハ・ストーンの定理: おまけ,https://concious4410.hatenablog.com/entry/2026/03/18/181205,関数解析|数学|線形空間|完全正則空間|位相空間|コンパクトネス,MyBlog/2026/banachstone/body2,banachstone.tex,banachstone.pdf,,,tex_pdf,linked,unique,,,,exact,100.0,1,バナッハ・ストーンの定理: おまけ,2026-03-18T18:12:05+09:00,1,https://concious4410.hatenablog.com/entry/2026/03/18/181205,関数解析|数学|線形空間|完全正則空間|位相空間|コンパクトネス,banachstone.pdf,MT export article inventory; no linked local source,2026-03-18-01,解析・測度・確率,,approved,旧版を除外して現行body2のTeX・PDFを候補登録。 TeX全文またはPDF原稿、PDFメタデータ、全ページ画像を確認済み。公開可能名義のみ。
